underlying_price,underlying_index,timestamp,settlement_price,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,instrument_name,index_price,change_id,bids,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,asks,ask_iv,stats.volume,stats.price_change,stats.low,stats.high,greeks.vega,greeks.theta,greeks.rho,greeks.gamma,greeks.delta,settlement_period
1928.05,ETH-25JUN21,1613068832689,0.1,0.0,0.0001,0.2845,0.084874,80.0,,0.0,ETH-25JUN21-1520-P,1793.5,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,3.55571,-1.06494,-2.23309,0.00033,-0.23167,month
1866.87,ETH-26MAR21,1613068833690,0.05,1.0,0.0001,0.2445,0.044926,80.0,0.1,0.0,ETH-26MAR21-1600-P,1793.48,1079638741,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,1.98863,-1.86924,-0.62356,0.00061,-0.24156,month
1818.6,SYN.ETH-26FEB21,1613068833692,0.22,0.0,0.0335,0.433,0.23315,80.0,,0.0,ETH-26FEB21-1400-C,1793.48,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.33155,-0.91118,0.52496,0.00031,0.95705,month
1794.46,SYN.ETH-12FEB21,1613068833692,0.11,0.0,0.0001,0.2725,0.07289,80.0,,0.0,ETH-12FEB21-1925-P,1793.48,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.02293,-0.91708,-0.02892,0.00059,-0.98732,day
1866.87,ETH-26MAR21,1613068833691,0.53,0.0,0.329,0.7285,0.528884,83.5,0.091,0.0,ETH-26MAR21-880-C,1793.48,1081897419,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.05327,-0.05226,1.01953,2e-05,0.99729,month
1866.87,ETH-26MAR21,1613068833694,0.26,1012.0,0.068,0.4675,0.267767,80.0,0.355,0.0,ETH-26MAR21-1400-C,1793.48,1081216030,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,1.2525,-1.1773,1.33913,0.00039,0.883,month
1928.75,ETH-25JUN21,1613069055231,0.0,10.0,0.0001,0.2005,0.000689,80.0,0.0005,0.0,ETH-25JUN21-600-P,1793.87,1028784217,"[[0.0005, 1.0]]",77.03,0.0005,1.0,0.0,0.0,[],0.0,,,,,0.13716,-0.04108,-0.03285,1e-05,-0.00397,month
1952.79,SYN.ETH-24SEP21,1613069055231,0.3,0.0,0.075,0.4745,0.274701,80.0,,0.0,ETH-24SEP21-2040-P,1793.87,1050496654,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,5.93115,-1.05653,-8.14864,0.00032,-0.40357,month
1952.49,SYN.ETH-24SEP21,1613069056237,0.31,0.0,0.0885,0.488,0.288118,80.0,,0.0,ETH-24SEP21-2080-P,1793.74,1050496650,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,5.97265,-1.06392,-8.45548,0.00032,-0.41569,month
1952.49,SYN.ETH-24SEP21,1613069056238,0.23,0.0,0.045,0.4445,0.244896,80.0,0.0005,0.0,ETH-24SEP21-1960-C,1793.74,1081216001,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,5.82723,-1.03802,4.51623,0.00031,0.62082,month
1796.55,SYN.ETH-13FEB21,1613069056240,,0.0,0.0001,0.3095,0.109774,80.0,,0.0,ETH-13FEB21-1600-C,1793.74,1085620007,[],0.0,0.0,0.0,0.11,2.0,"[[0.11, 2.0]]",92.46,,,,,0.03748,-0.9654,0.06711,0.00034,0.98767,day
1952.49,SYN.ETH-24SEP21,1613069056237,0.0,0.0,0.0001,0.2005,0.000839,80.0,,0.0,ETH-24SEP21-440-P,1793.74,1016043211,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.16464,-0.02933,-0.0532,1e-05,-0.00359,month
1973.26,SYN.ETH-31DEC21,1613069056238,0.59,0.0,0.4045,0.804,0.604296,80.0,,0.0,ETH-31DEC21-840-C,1793.74,1018925169,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,2.36076,-0.29276,5.76223,9e-05,0.93469,month
1867.38,ETH-26MAR21,1613069056237,0.0,0.0,0.0001,0.2,0.000166,84.73,,0.0,ETH-26MAR21-840-P,1793.74,1050496672,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.03728,-0.03712,-0.00435,1e-05,-0.00183,month
1973.11,SYN.ETH-31DEC21,1613069057245,0.05,0.0,0.0001,0.245,0.045265,80.0,,0.0,ETH-31DEC21-960-P,1793.65,1050496690,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,3.03946,-0.37693,-2.37796,0.00011,-0.0911,month
1952.34,SYN.ETH-24SEP21,1613069057245,0.33,0.0,0.1465,0.546,0.346304,80.0,,0.0,ETH-24SEP21-1520-C,1793.65,1080750363,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,4.73905,-0.84417,4.99301,0.00025,0.76197,month
1928.3,ETH-25JUN21,1613069057245,0.06,3000.0,0.0001,0.2485,0.048712,80.0,0.159,0.0,ETH-25JUN21-1320-P,1793.65,1066572202,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,2.75138,-0.82406,-1.42079,0.00025,-0.15264,month
1973.11,SYN.ETH-31DEC21,1613069057245,0.43,0.0,0.2425,0.642,0.442138,80.0,,0.0,ETH-31DEC21-1320-C,1793.65,1080750417,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,4.88858,-0.60624,6.56696,0.00018,0.81873,month
1818.88,SYN.ETH-26FEB21,1613069057247,0.17,0.0,0.0001,0.383,0.183378,80.0,,0.0,ETH-26FEB21-1500-C,1793.65,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.63331,-1.74073,0.52036,0.0006,0.90087,month
1952.24,SYN.ETH-24SEP21,1613069058252,0.22,0.0,0.03,0.4295,0.229958,80.0,,0.0,ETH-24SEP21-2040-C,1793.52,1081215997,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,5.93011,-1.05634,4.39959,0.00032,0.59625,month
1794.6,SYN.ETH-12FEB21,1613069058255,0.0,0.0,0.0001,0.2,3.8e-05,80.0,,0.0,ETH-12FEB21-1950-C,1793.52,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.00828,-0.069,0.00011,0.00021,0.004,day
1796.33,SYN.ETH-13FEB21,1613069058258,,0.0,0.0001,0.2735,0.073906,80.0,,0.0,ETH-13FEB21-1925-P,1793.52,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.20086,-5.17422,-0.07467,0.00183,-0.90315,day
1818.79,SYN.ETH-26FEB21,1613069058256,0.19,0.0,0.0001,0.3715,0.171771,80.0,,0.0,ETH-26FEB21-2100-P,1793.52,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,1.03507,-2.84501,-0.70032,0.00098,-0.79392,month
1796.33,SYN.ETH-13FEB21,1613069058256,,0.0,0.0001,0.206,0.006179,80.0,,0.0,ETH-13FEB21-1875-C,1793.52,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.34068,-8.77599,0.01582,0.0031,0.21321,day
1952.24,SYN.ETH-24SEP21,1613069058252,0.15,0.0,0.0001,0.3345,0.134544,80.0,,0.0,ETH-24SEP21-1560-P,1793.52,1050496643,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,4.87678,-0.86871,-4.63139,0.00026,-0.25105,month
1952.08,SYN.ETH-24SEP21,1613069059267,0.47,0.0,0.289,0.6885,0.488739,80.0,,0.0,ETH-24SEP21-1080-C,1793.48,1064572594,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,2.77184,-0.49375,4.88704,0.00015,0.89564,month
1867.06,ETH-26MAR21,1613069059261,0.76,101.0,0.5645,0.964,0.764378,133.54,0.8435,0.0,ETH-26MAR21-440-C,1793.48,1081906367,"[[0.17, 14.0]]",0.0,0.17,14.0,0.0,0.0,[],0.0,,,,,0.00791,-0.01242,0.51213,0.0,0.99966,month
1928.05,ETH-25JUN21,1613069059259,0.02,0.0,0.0001,0.2165,0.016693,80.0,,0.0,ETH-25JUN21-1040-P,1793.48,1050496656,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,1.47101,-0.44058,-0.57327,0.00014,-0.06456,month
1928.0,ETH-25JUN21,1613069059261,0.15,0.0,0.0001,0.3315,0.131792,80.0,,0.0,ETH-25JUN21-1720-P,1793.48,1050496667,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,4.1506,-1.24313,-3.16192,0.00038,-0.31637,month
1818.67,SYN.ETH-26FEB21,1613069059261,0.05,0.0,0.0001,0.2555,0.05599,80.0,,0.0,ETH-26FEB21-1850-C,1793.48,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,1.44821,-3.98057,0.31415,0.00137,0.48921,month
1794.47,SYN.ETH-12FEB21,1613069059265,0.0,0.0,0.0001,0.2,0.0,80.0,,0.0,ETH-12FEB21-1550-P,1793.48,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.0,-1e-05,0.0,0.0,0.0,day
1794.47,SYN.ETH-12FEB21,1613069059262,0.0,0.0,0.0001,0.2,0.000421,80.0,,0.0,ETH-12FEB21-1900-C,1793.48,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.05319,-0.75465,0.00092,0.00136,0.03439,day
1928.0,ETH-25JUN21,1613069059265,0.07,0.0,0.0001,0.2615,0.06184,80.0,,0.0,ETH-25JUN21-1400-P,1793.48,1050496661,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,3.0941,-0.9267,-1.72879,0.00028,-0.1832,month
1952.08,SYN.ETH-24SEP21,1613069059259,0.67,500.0,0.4775,0.877,0.6774,80.0,0.2727,0.0,ETH-24SEP21-640-C,1793.48,1018925159,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.6863,-0.12225,3.65519,4e-05,0.98173,month
1952.08,SYN.ETH-24SEP21,1613069059259,0.57,0.0,0.3865,0.786,0.586202,80.0,,0.0,ETH-24SEP21-840-C,1793.48,1018941500,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,1.54624,-0.27544,4.38499,8e-05,0.9513,month
1867.06,ETH-26MAR21,1613069059259,0.61,11.0,0.4145,0.814,0.61442,86.54,0.6,0.0,ETH-26MAR21-720-C,1793.48,1074274220,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.00862,-0.00876,0.83852,0.0,0.99963,month
1794.47,SYN.ETH-12FEB21,1613069059259,0.01,0.0,0.0001,0.2185,0.018575,80.0,,0.0,ETH-12FEB21-1775-C,1793.48,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.26054,-10.42168,0.01697,0.00668,0.64284,day
1928.0,ETH-25JUN21,1613069059262,0.66,0.0,0.4695,0.869,0.669119,80.0,,0.0,ETH-25JUN21-640-C,1793.48,1018935386,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.19402,-0.05811,2.29297,2e-05,0.99415,month
1866.9,ETH-26MAR21,1613069062280,0.07,0.0,0.0001,0.2695,0.069613,80.0,,0.0,ETH-26MAR21-1720-P,1793.46,1050496671,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,2.31182,-2.17313,-0.87243,0.00071,-0.3312,month
1972.83,SYN.ETH-31DEC21,1613069062280,0.44,0.0,0.254,0.6535,0.453639,80.0,,0.0,ETH-31DEC21-1280-C,1793.46,1063821767,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,4.70604,-0.5836,6.54881,0.00017,0.82926,month
1796.16,SYN.ETH-13FEB21,1613069062287,,0.0,0.0001,0.369,0.169155,80.01,,0.0,ETH-13FEB21-2100-P,1793.46,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.0057,-0.1468,-0.08923,5e-05,-0.99851,day
1794.43,SYN.ETH-12FEB21,1613069062287,0.13,0.0,0.0001,0.3005,0.10061,80.0,,0.0,ETH-12FEB21-1975-P,1793.46,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.00255,-0.10192,-0.02988,7e-05,-0.99891,day
1866.9,ETH-26MAR21,1613069062280,0.46,0.0,0.2655,0.665,0.465169,80.18,,0.0,ETH-26MAR21-1000-C,1793.46,1028884275,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.13695,-0.12902,1.14713,4e-05,0.99218,month
1952.03,SYN.ETH-24SEP21,1613069063287,0.61,2220.0,0.422,0.8215,0.621653,80.0,0.3005,0.0,ETH-24SEP21-760-C,1793.48,1069855185,"[[0.3, 2.0]]",0.0,0.3,2.0,0.0,0.0,[],0.0,,,,,1.17207,-0.20878,4.12807,6e-05,0.9654,month
1866.84,ETH-26MAR21,1613069063287,0.16,0.0,0.0001,0.3605,0.160798,80.0,0.2,0.0,ETH-26MAR21-1680-C,1793.48,1081216033,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,2.21831,-2.08523,1.17223,0.00068,0.69939,month
1928.0,ETH-25JUN21,1613069063287,0.58,2.0,0.3895,0.789,0.589223,80.0,0.2295,0.0,ETH-25JUN21-800-C,1793.48,1079679514,"[[0.3385, 1.0], [0.0005, 2.0]]",0.0,0.3385,1.0,0.0,0.0,[],0.0,,,,,0.55782,-0.16707,2.75876,5e-05,0.98029,month
1952.03,SYN.ETH-24SEP21,1613069063287,0.05,0.0,0.0001,0.2415,0.041966,80.0,,0.0,ETH-24SEP21-1080-P,1793.48,1050496641,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,2.77191,-0.49377,-1.75735,0.00015,-0.10437,month
1796.14,SYN.ETH-13FEB21,1613069063291,,0.0,0.0001,0.3,0.100313,80.0,,0.0,ETH-13FEB21-1975-P,1793.48,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.09363,-2.41185,-0.08129,0.00085,-0.96353,day
1952.03,SYN.ETH-24SEP21,1613069063287,0.3,0.0,0.115,0.5145,0.314891,80.0,,0.0,ETH-24SEP21-1640-C,1793.48,1081215993,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,5.12841,-0.91353,4.89921,0.00027,0.72285,month
1928.0,ETH-25JUN21,1613069064294,0.22,0.0,0.0015,0.401,0.201182,80.0,,0.0,ETH-25JUN21-1960-P,1793.5,1050496669,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,4.55311,-1.36369,-4.36547,0.00042,-0.41764,month
1818.56,SYN.ETH-26FEB21,1613069064299,0.03,0.0,0.0001,0.236,0.036001,80.0,,0.0,ETH-26FEB21-1950-C,1793.5,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,1.35923,-3.73602,0.23533,0.00129,0.36056,month
1952.03,SYN.ETH-24SEP21,1613069064296,0.69,0.0,0.497,0.8965,0.696527,80.0,,0.0,ETH-24SEP21-600-C,1793.5,1042839730,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.55061,-0.09808,3.47483,3e-05,0.98587,month
1866.83,ETH-26MAR21,1613069064296,0.0,600.0,0.0001,0.2,0.000499,132.8,0.0005,0.0,ETH-26MAR21-600-P,1793.5,1079118221,"[[0.0005, 103.0]]",132.82,0.0005,103.0,0.0,0.0,[],0.0,,,,,0.06124,-0.09557,-0.00798,1e-05,-0.00317,month
1928.0,ETH-25JUN21,1613069064294,0.21,0.0,0.0001,0.3885,0.188723,80.0,,0.0,ETH-25JUN21-1920-P,1793.5,1050496666,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,4.50885,-1.35043,-4.16078,0.00041,-0.40108,month
1928.0,ETH-25JUN21,1613069064294,0.24,0.0,0.0505,0.45,0.250246,80.0,,0.0,ETH-25JUN21-1680-C,1793.5,1081193200,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,4.05047,-1.21315,3.17792,0.00037,0.70073,month
1818.57,SYN.ETH-26FEB21,1613069065302,0.01,0.0,0.0001,0.208,0.008029,80.0,,0.0,ETH-26FEB21-1500-P,1793.46,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.63407,-1.74282,-0.07783,0.0006,-0.09931,month
1794.45,SYN.ETH-12FEB21,1613069065304,0.01,0.0,0.0001,0.201,0.001488,80.0,,0.0,ETH-12FEB21-1725-P,1793.46,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.12226,-2.67077,-0.00275,0.00313,-0.09967,day
1952.08,SYN.ETH-24SEP21,1613069065301,0.34,0.0,0.116,0.5155,0.315928,80.0,,0.0,ETH-24SEP21-2160-P,1793.46,1050496651,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,6.03775,-1.07552,-9.07106,0.00032,-0.43942,month
1928.05,ETH-25JUN21,1613069065301,0.0,0.0,0.0001,0.2,1.4e-05,80.0,,0.0,ETH-25JUN21-360-P,1793.46,969928415,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.00478,-0.00143,-0.00083,0.0,-0.0001,month
1952.08,SYN.ETH-24SEP21,1613069065302,0.26,0.0,0.069,0.4685,0.268938,80.0,,0.0,ETH-24SEP21-1840-C,1793.46,1081216042,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,5.62054,-1.0012,4.67658,0.0003,0.65836,month
1972.81,SYN.ETH-31DEC21,1613069066308,0.01,0.0,0.0001,0.2055,0.005589,80.0,,0.0,ETH-31DEC21-520-P,1793.53,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.735,-0.09115,-0.37318,3e-05,-0.01582,month
1972.81,SYN.ETH-31DEC21,1613069066308,0.15,0.0,0.0001,0.339,0.139143,80.0,,0.0,ETH-31DEC21-1440-P,1793.53,1050496677,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,5.39551,-0.6691,-6.14655,0.0002,-0.21341,month
1928.05,ETH-25JUN21,1613069066308,0.7,0.0,0.51,0.9095,0.709973,80.0,,0.0,ETH-25JUN21-560-C,1793.53,1018891315,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.09315,-0.0279,2.02779,1e-05,0.99742,month
1796.13,SYN.ETH-13FEB21,1613069066311,,0.0,0.0001,0.2865,0.086981,80.0,,0.0,ETH-13FEB21-1950-P,1793.53,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.14079,-3.62667,-0.07842,0.00128,-0.93932,day
1818.52,SYN.ETH-26FEB21,1613069066311,0.01,0.0,0.0001,0.217,0.017182,80.0,,0.0,ETH-26FEB21-2100-C,1793.53,1083918188,[],0.0,0.0,0.0,0.5,1.0,"[[0.5, 1.0]]",500.0,,,,,1.03412,-2.8424,0.13677,0.00098,0.20581,month
1972.88,SYN.ETH-31DEC21,1613069067315,0.36,5.0,0.129,0.5285,0.328941,80.0,0.5,0.0,ETH-31DEC21-2080-P,1793.45,1083700170,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,7.06106,-0.87565,-12.35796,0.00026,-0.37991,month
1928.0,ETH-25JUN21,1613069067315,0.41,1025.0,0.2265,0.626,0.426234,80.0,0.4715,0.0,ETH-25JUN21-1160-C,1793.45,1066260448,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,2.01977,-0.60493,3.35495,0.00019,0.9018,month
1794.48,SYN.ETH-12FEB21,1613069067315,0.04,0.0,0.0001,0.2665,0.066688,80.0,,0.0,ETH-12FEB21-1675-C,1793.45,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.02325,-0.92982,0.02501,0.0006,0.98708,day
1972.88,SYN.ETH-31DEC21,1613069067315,0.01,0.0,0.0001,0.207,0.007395,80.0,,0.0,ETH-31DEC21-560-P,1793.45,1016018956,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.9039,-0.11209,-0.48032,3e-05,-0.02016,month
1972.88,SYN.ETH-31DEC21,1613069067315,0.37,0.0,0.143,0.5425,0.342666,80.0,,0.0,ETH-31DEC21-2120-P,1793.45,1050496687,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,7.11367,-0.88217,-12.76599,0.00026,-0.38959,month
1794.4,SYN.ETH-12FEB21,1613069068324,0.05,0.0,0.0001,0.2225,0.022823,80.0,,0.0,ETH-12FEB21-1825-P,1793.46,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.24239,-9.69577,-0.01967,0.00621,-0.7011,day
1928.0,ETH-25JUN21,1613069068328,0.5,0.0,0.3135,0.713,0.513272,80.0,,0.0,ETH-25JUN21-960-C,1793.46,1028884276,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,1.12898,-0.33814,3.10775,0.0001,0.9538,month
1972.8,SYN.ETH-31DEC21,1613069068322,0.66,0.0,0.4705,0.87,0.670179,80.0,,0.0,ETH-31DEC21-680-C,1793.46,1018850147,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,1.48452,-0.1841,5.11318,5e-05,0.96346,month
1972.8,SYN.ETH-31DEC21,1613069068322,0.62,0.0,0.4365,0.836,0.636421,80.0,,0.0,ETH-31DEC21-760-C,1793.46,1018915694,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,1.91407,-0.23737,5.46631,7e-05,0.94995,month
1928.0,ETH-25JUN21,1613069068322,0.56,0.0,0.37,0.7695,0.569798,80.0,,0.0,ETH-25JUN21-840-C,1793.46,1019011192,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.68308,-0.20459,2.85805,6e-05,0.97494,month
1972.8,SYN.ETH-31DEC21,1613069068322,0.23,0.0,0.038,0.4375,0.237929,80.0,,0.0,ETH-31DEC21-2320-C,1793.46,1081216046,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,7.30391,-0.90576,5.68034,0.00027,0.56374,month
1796.12,SYN.ETH-13FEB21,1613069068323,,0.0,0.0001,0.246,0.046059,80.0,,0.0,ETH-13FEB21-1725-C,1793.46,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.33927,-8.73969,0.05671,0.00309,0.78826,day
1972.81,SYN.ETH-31DEC21,1613069070337,0.01,0.0,0.0001,0.212,0.012014,80.0,,0.0,ETH-31DEC21-640-P,1793.5,1050496686,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,1.28063,-0.15881,-0.74185,5e-05,-0.03054,month
1952.03,SYN.ETH-24SEP21,1613069070336,0.36,0.0,0.1305,0.53,0.330022,80.0,,0.0,ETH-24SEP21-2200-P,1793.5,1050496652,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,6.06201,-1.07984,-9.3793,0.00032,-0.45099,month
1972.81,SYN.ETH-31DEC21,1613069070336,0.06,0.0,0.0001,0.251,0.05117,80.0,,0.0,ETH-31DEC21-1000-P,1793.5,1050496675,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,3.26326,-0.40468,-2.64174,0.00012,-0.10036,month
1972.81,SYN.ETH-31DEC21,1613069070336,0.33,0.0,0.1025,0.502,0.302063,80.0,,0.0,ETH-31DEC21-2000-P,1793.5,1050496682,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,6.93979,-0.86061,-11.54638,0.00025,-0.36024,month
1972.85,SYN.ETH-31DEC21,1613069071348,0.33,0.0,0.143,0.5425,0.342722,80.0,,0.0,ETH-31DEC21-1720-C,1793.64,1081216017,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,6.33066,-0.78507,6.43292,0.00023,0.71171,month
1928.2,ETH-25JUN21,1613069071343,0.02,0.0,0.0001,0.22,0.02002,80.0,,0.0,ETH-25JUN21-1080-P,1793.64,1050496659,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,1.65054,-0.49435,-0.67012,0.00015,-0.07497,month
1818.58,SYN.ETH-26FEB21,1613069071343,0.69,0.0,0.45,0.8495,0.649747,80.0,,0.0,ETH-26FEB21-3000-P,1793.64,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.01368,-0.03759,-1.19528,1e-05,-0.99887,month
1928.05,ETH-25JUN21,1613069071343,0.48,0.0,0.2955,0.695,0.495105,80.0,,0.0,ETH-25JUN21-1000-C,1793.64,1028884266,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,1.29649,-0.38831,3.17419,0.00012,0.94505,month
1952.24,SYN.ETH-24SEP21,1613069072350,0.26,0.0,0.0365,0.436,0.236123,80.0,,0.0,ETH-24SEP21-1920-P,1793.7,1050496646,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,5.76516,-1.02696,-7.24106,0.00031,-0.36682,month
1794.59,SYN.ETH-12FEB21,1613069072350,0.03,0.0,0.0001,0.2075,0.007674,80.0,,0.0,ETH-12FEB21-1775-P,1793.7,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.26017,-10.40693,-0.00988,0.00668,-0.35629,day
1867.09,ETH-26MAR21,1613069072350,0.0,0.0,0.0001,0.2,5.9e-05,86.24,,0.0,ETH-26MAR21-760-P,1793.7,1050496670,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.01521,-0.01541,-0.00163,0.0,-0.00069,month
1952.24,SYN.ETH-24SEP21,1613069072350,0.24,0.0,0.053,0.4525,0.252559,80.0,,0.0,ETH-24SEP21-1920-C,1793.7,1081215996,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,5.76516,-1.02696,4.571,0.00031,0.63318,month
1796.32,SYN.ETH-13FEB21,1613069072356,,0.0,0.0001,0.2,2.2e-05,80.01,,0.0,ETH-13FEB21-2100-C,1793.7,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.00571,-0.03935,0.00011,5e-05,0.0015,day
1794.65,SYN.ETH-12FEB21,1613069073363,0.18,0.0,0.0001,0.342,0.14232,80.0,,0.0,ETH-12FEB21-2050-P,1793.73,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,3e-05,-0.00128,-0.03101,0.0,-0.99999,day
1973.07,SYN.ETH-31DEC21,1613069073357,0.21,0.0,0.0001,0.3915,0.191642,80.0,,0.0,ETH-31DEC21-1640-P,1793.73,1050496679,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,6.09857,-0.75629,-7.99685,0.00022,-0.26701,month
1794.65,SYN.ETH-12FEB21,1613069073360,0.07,0.0,0.0001,0.2945,0.094508,80.0,,0.0,ETH-12FEB21-1625-C,1793.73,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.00163,-0.06503,0.02456,4e-05,0.99933,day
1794.65,SYN.ETH-12FEB21,1613069073364,0.0,0.0,0.0001,0.2,0.000135,80.0,,0.0,ETH-12FEB21-1925-C,1793.73,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.02276,-0.24164,0.00034,0.00058,0.01261,day
1794.65,SYN.ETH-12FEB21,1613069073360,0.12,0.0,0.0001,0.2865,0.086635,80.0,,0.0,ETH-12FEB21-1950-P,1793.73,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.00826,-0.33023,-0.02939,0.00021,-0.99601,day
1928.3,ETH-25JUN21,1613069074364,0.27,1.0,0.0845,0.484,0.284364,80.0,0.137,0.0,ETH-25JUN21-1560-C,1793.77,1080750384,"[[0.1305, 1.0]]",0.0,0.1305,1.0,0.0,0.0,[],0.0,,,,,3.69291,-1.10606,3.29756,0.00034,0.75173,month
1928.3,ETH-25JUN21,1613069074364,0.04,1000.0,0.0001,0.237,0.037419,80.0,0.1336,0.0,ETH-25JUN21-1240-P,1793.77,1081744800,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,2.39002,-0.71583,-1.14011,0.00022,-0.12418,month
